Format Version,1.23,,,,,,,100,Export Frame Rate,100,Capture Start Time,2024-04-16 01.05.29.464 PM,Total Frames in Take,1961,Total Exported Frames,1961,Rotation Type,XYZ,Length Units,Meters,Coordinate Space,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1049,10.49,2.015879,4.452861,-0.398015,0.353571,0.778938,0.273794,3.391958,0.000297,0.03,0.748827,3.398256,0.895947,0.113185,0.750452,3.450391,0.95134,0.028873,0.743192,3.327227,0.937189,-0.245732,-0.096386,0.041313,0.709734,0.385398,3.38806,0.000109,0.724408,0.385383,3.454851,0.973533,0.764775,0.385278,3.352064,0.969316,0.640019,0.385533,3.357264,0.986497,2.015879,4.452861,-0.398015,0.353571,0.778938,0.273794,0.000517,0.405975,0.783161,0.182815,0.915209,0.303147,0.779434,0.347056,0.871845,0.434171,0.778996,0.331262,0.947276,0.355632,0.770828,0.293061,0.910811,0.268929,0.782273,0.214777,0,0.270834,0.781729,0.207747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.352512,0.766541,0.253573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724306,0.385383,3.454911,0.764822,0.385278,3.351942,0.640074,0.385533,3.357327,0.029623,0.748857,3.398491,0.113377,0.750443,3.45035,0.029059,0.743171,3.327034,0.405922,0.783222,0.182436,0.302628,0.779515,0.347109,0.434225,0.778952,0.331284,0.356149,0.770729,0.293366
1050,10.5,1.879785,4.422396,-0.384388,0.354018,0.77878,0.275588,3.391992,0.000289,0.030052,0.748798,3.398295,0.897082,0.113247,0.750419,3.450415,0.951792,0.028913,0.743178,3.327266,0.93872,-0.24406,-0.092468,0.050082,0.709762,0.385382,3.388087,0.000106,0.72444,0.385367,3.454877,0.971972,0.764801,0.385272,3.352087,0.968346,0.640045,0.385508,3.357296,0.981764,1.879785,4.422396,-0.384388,0.354018,0.77878,0.275588,0.000414,0.40647,0.782799,0.184627,0.942244,0.303555,0.779437,0.348821,0.875322,0.434587,0.77899,0.333099,0.969357,0.35607,0.770715,0.294874,0.885063,0.269408,0.781956,0.216517,0,0.271326,0.781513,0.209558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724346,0.385368,3.454937,0.76485,0.385272,3.35197,0.640091,0.385508,3.357352,0.029695,0.748825,3.398499,0.113438,0.750411,3.45039,0.029078,0.743158,3.327086,0.406459,0.782815,0.184397,0.303065,0.779454,0.348912,0.434678,0.778945,0.33303,0.35648,0.770728,0.295082
1051,10.51,1.927859,4.467759,-0.377039,0.354348,0.778976,0.2773,3.39196,0.000287,0.030002,0.748833,3.398257,0.890478,0.113187,0.750446,3.450394,0.950884,0.028877,0.743204,3.327228,0.935171,-0.231784,-0.106147,0.044186,0.709739,0.385414,3.388067,0.000121,0.724402,0.385383,3.454861,0.967949,0.764787,0.385305,3.352081,0.964747,0.640029,0.385553,3.35726,0.976582,1.927859,4.467759,-0.377039,0.354348,0.778976,0.2773,0.000504,0.406728,0.783081,0.186302,0.90975,0.303942,0.779563,0.350573,0.866694,0.434962,0.77915,0.334748,0.967816,0.356416,0.770895,0.296578,0.851457,0.269691,0.782189,0.218298,0,0.271585,0.781689,0.211266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724289,0.385383,3.454923,0.764837,0.385305,3.351949,0.640092,0.385553,3.35733,0.029625,0.748863,3.398478,0.113379,0.750436,3.450353,0.029062,0.743184,3.327048,0.406621,0.783101,0.185957,0.303418,0.779597,0.350667,0.435018,0.779092,0.334848,0.356991,0.7709,0.296729
1052,10.52,1.893284,4.460179,-0.383613,0.354787,0.778934,0.279144,3.391994,0.000297,0.030038,0.748775,3.398301,0.894859,0.113237,0.750417,3.450414,0.950636,0.028896,0.74318,3.327269,0.937352,-0.229833,-0.090299,0.043986,0.70977,0.385388,3.38809,0.000107,0.72445,0.385355,3.45488,0.97188,0.764807,0.385281,3.352088,0.969134,0.640051,0.385529,3.357302,0.97972,1.893284,4.460179,-0.383613,0.354787,0.778934,0.279144,0.000481,0.407179,0.782977,0.18815,0.91785,0.304372,0.779572,0.352411,0.859807,0.435394,0.779134,0.336603,0.951371,0.356852,0.770865,0.298428,0.86775,0.270138,0.782122,0.22013,0,0.272008,0.781503,0.213104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354378,0.766257,0.258801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724353,0.385356,3.454937,0.764848,0.385281,3.351972,0.640107,0.385529,3.357361,0.029674,0.748802,3.398509,0.113432,0.750409,3.45039,0.029064,0.74316,3.327084,0.407084,0.782954,0.187837,0.303819,0.779531,0.352492,0.435553,0.779062,0.336688,0.357342,0.771001,0.298574
1053,10.53,1.817183,4.389404,-0.37216,0.355127,0.778995,0.280894,3.391962,0.000291,0.030009,0.748824,3.398264,0.892323,0.113202,0.750457,3.450387,0.950948,0.028874,0.743193,3.327235,0.936035,-0.230731,-0.098248,0.042706,0.709726,0.385391,3.388062,0.000102,0.724398,0.385359,3.454854,0.972402,0.764768,0.385282,3.352069,0.969677,0.640012,0.385533,3.357265,0.98135,1.817183,4.389404,-0.37216,0.355127,0.778995,0.280894,0.000464,0.407632,0.782927,0.18996,0.93775,0.304621,0.779721,0.354097,0.863331,0.435663,0.779283,0.338452,0.974113,0.35717,0.770952,0.30019,0.84123,0.270551,0.782091,0.22177,0,0.272238,0.781617,0.214863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35438,0.766553,0.260579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724307,0.385359,3.454917,0.764807,0.385282,3.351954,0.640065,0.385533,3.357317,0.029638,0.748853,3.39848,0.113395,0.750448,3.450353,0.029052,0.743173,3.327052,0.40758,0.782924,0.189716,0.304083,0.779714,0.354191,0.435665,0.779213,0.338376,0.357758,0.771032,0.300415
1054,10.54,1.828085,4.467833,-0.321803,0.355477,0.778906,0.282759,3.391997,0.000301,0.030049,0.748788,3.3983,0.891406,0.113244,0.750431,3.45042,0.951262,0.028911,0.743158,3.327271,0.933671,-0.262927,-0.089579,0.088596,0.709734,0.38535,3.388092,0.000116,0.724416,0.385367,3.454882,0.970978,0.764771,0.385264,3.35209,0.965589,0.640015,0.385418,3.357305,0.983957,1.828085,4.467833,-0.321803,0.355477,0.778906,0.282759,0.000499,0.407856,0.78291,0.191756,0.914439,0.305068,0.779567,0.35603,0.87489,0.436089,0.779254,0.340209,0.977425,0.357553,0.77086,0.30205,0.844653,0.270818,0.78194,0.22375,0,0.272671,0.781416,0.216747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354929,0.766407,0.262457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724321,0.385367,3.454948,0.764835,0.385264,3.351968,0.640047,0.385418,3.357361,0.029682,0.748817,3.39853,0.113436,0.750422,3.450387,0.029087,0.743137,3.327074,0.4078,0.782918,0.191418,0.304587,0.77958,0.356165,0.436032,0.779189,0.340235,0.358147,0.770904,0.302226
1055,10.55,1.772101,4.38561,-0.379226,0.355783,0.778973,0.284567,3.391965,0.000298,0.03,0.748825,3.398257,0.891406,0.113173,0.750451,3.45041,0.951262,0.02889,0.743189,3.327227,0.933671,-0.257406,-0.093412,0.043891,0.709734,0.385394,3.388054,0.000106,0.724411,0.385393,3.454844,0.970978,0.764773,0.385269,3.352056,0.965589,0.640017,0.38552,3.357262,0.983957,1.772101,4.38561,-0.379226,0.355783,0.778973,0.284567,0.000453,0.408293,0.782826,0.193633,0.914439,0.305272,0.779764,0.357766,0.87489,0.436315,0.779298,0.342129,0.977425,0.357823,0.770945,0.30387,0.844653,0.27121,0.782034,0.225436,0,0.272979,0.781538,0.218481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.354933,0.766573,0.263882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724315,0.385393,3.4549,0.764823,0.385269,3.35194,0.640064,0.38552,3.357321,0.02963,0.748855,3.398484,0.113365,0.750442,3.450376,0.029067,0.743168,3.327034,0.40826,0.78284,0.193344,0.304824,0.779788,0.357906,0.436259,0.779243,0.34212,0.35836,0.770963,0.304029
1056,10.56,1.757965,4.385692,-0.376263,0.356206,0.778909,0.286477,3.391996,0.000297,0.030046,0.748788,3.398294,0.891327,0.113232,0.750419,3.450429,0.951297,0.028921,0.743179,3.327263,0.934153,-0.254482,-0.08816,0.088824,0.709729,0.385351,3.388094,0.00011,0.724413,0.385359,3.454883,0.972202,0.764766,0.385271,3.35209,0.968624,0.64001,0.385424,3.357309,0.981038,1.757965,4.385692,-0.376263,0.356206,0.778909,0.286477,0.00046,0.408717,0.782743,0.195542,0.927263,0.305696,0.779715,0.359676,0.882562,0.436738,0.779252,0.344039,0.980383,0.358247,0.770886,0.305782,0.85998,0.271634,0.781951,0.227345,0,0.273475,0.781359,0.2204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.355628,0.766248,0.266032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724322,0.385359,3.45494,0.764828,0.385271,3.351978,0.640039,0.385424,3.357364,0.029688,0.748816,3.398509,0.113424,0.750412,3.450404,0.029088,0.743158,3.327074,0.408677,0.782729,0.195229,0.305201,0.779685,0.359784,0.436841,0.77919,0.344079,0.358678,0.770992,0.305947
1057,10.57,1.730605,4.384631,-0.356439,0.356533,0.779032,0.288277,3.391965,0.000279,0.029998,0.748827,3.398263,0.895328,0.113182,0.750458,3.4504,0.951578,0.028874,0.743195,3.327233,0.936664,-0.259974,-0.101855,0.026019,0.709734,0.385397,3.388061,0.000113,0.724402,0.385395,3.454854,0.973117,0.764779,0.385254,3.352071,0.967895,0.640022,0.385544,3.357259,0.984282,1.730605,4.384631,-0.356439,0.356533,0.779032,0.288277,0.000488,0.409045,0.782842,0.197342,0.920964,0.30602,0.779853,0.361474,0.873154,0.437064,0.779428,0.345842,0.968392,0.358576,0.771018,0.307586,0.881456,0.271962,0.782017,0.229141,0,0.273759,0.781468,0.222232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35571,0.766698,0.267545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7243,0.385395,3.454922,0.76483,0.385254,3.351943,0.640073,0.385544,3.357318,0.029631,0.748856,3.39849,0.113364,0.750449,3.450354,0.029059,0.743174,3.327052,0.408959,0.782839,0.197018,0.305496,0.779847,0.361567,0.437136,0.779362,0.345908,0.359114,0.771094,0.30775
1058,10.58,1.667465,4.399625,-0.339049,0.356895,0.778964,0.290175,3.391998,0.000285,0.03004,0.748797,3.398302,0.891753,0.113237,0.750416,3.450418,0.952882,0.028899,0.743174,3.327272,0.93512,-0.263759,-0.085356,0.075231,0.709727,0.385344,3.388091,0.000101,0.724414,0.385359,3.454879,0.969445,0.764761,0.385246,3.352085,0.965699,0.640006,0.385429,3.357309,0.980514,1.667465,4.399625,-0.339049,0.356895,0.778964,0.290175,0.000436,0.409382,0.782693,0.199222,0.916211,0.3064,0.779849,0.363384,0.866895,0.437439,0.779447,0.347719,0.970345,0.358945,0.770971,0.309491,0.85825,0.272307,0.781859,0.231057,0,0.274205,0.781358,0.224138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35601,0.766295,0.269164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724329,0.385359,3.454931,0.764817,0.385246,3.351981,0.640035,0.385429,3.357361,0.029682,0.748825,3.39851,0.113426,0.750408,3.450389,0.029068,0.743154,3.327093,0.409416,0.782684,0.198946,0.305949,0.779824,0.363535,0.43744,0.77939,0.347641,0.35936,0.77106,0.309695
1059,10.59,1.643686,4.40322,-0.298563,0.357176,0.779076,0.291994,3.391961,0.00029,0.029995,0.748834,3.39826,0.888742,0.113181,0.750451,3.450393,0.950266,0.028867,0.7432,3.32723,0.934168,-0.251024,-0.104536,0.039518,0.70972,0.385403,3.388066,0.00013,0.724384,0.385393,3.45486,0.967037,0.764766,0.385278,3.352079,0.962299,0.640009,0.385537,3.357261,0.977947,1.643686,4.40322,-0.298563,0.357176,0.779076,0.291994,0.000406,0.409657,0.782809,0.201038,0.941605,0.306684,0.779952,0.365205,0.883213,0.437723,0.779637,0.349534,0.975756,0.359233,0.771092,0.311313,0.874221,0.272584,0.78189,0.232879,0,0.274449,0.781503,0.226003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724269,0.385393,3.454924,0.764831,0.385278,3.351942,0.64006,0.385537,3.357333,0.029612,0.748863,3.398484,0.113375,0.750442,3.450351,0.029056,0.74318,3.327048,0.409644,0.782812,0.200805,0.306225,0.779949,0.365293,0.437747,0.779581,0.349458,0.359682,0.771147,0.311535
1060,10.6,1.645363,4.392197,-0.336917,0.35761,0.778998,0.293957,3.391991,0.000293,0.030045,0.748792,3.398297,0.897294,0.113245,0.750426,3.450409,0.952084,0.028901,0.743167,3.327267,0.938057,-0.247916,-0.088522,0.087652,0.70973,0.385356,3.388093,0.000114,0.724413,0.385355,3.454882,0.973929,0.764766,0.385279,3.35209,0.966788,0.64001,0.385433,3.357307,0.98707,1.645363,4.392197,-0.336917,0.35761,0.778998,0.293957,0.000438,0.410109,0.782693,0.20301,0.922729,0.307106,0.779909,0.36716,0.875743,0.438147,0.779505,0.351512,0.946615,0.359658,0.771013,0.313277,0.901386,0.27303,0.781868,0.234828,0,0.274854,0.781295,0.227977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.357285,0.766521,0.273147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724328,0.385355,3.454942,0.764841,0.385278,3.35198,0.640021,0.385433,3.357358,0.029692,0.748819,3.398505,0.113435,0.750418,3.450387,0.029064,0.743148,3.327081,0.410035,0.782702,0.20271,0.30662,0.779927,0.367263,0.438321,0.779464,0.351629,0.360044,0.771027,0.313357
1061,10.61,1.746373,4.455335,-0.33447,0.357893,0.779162,0.295891,3.391974,0.000294,0.029992,0.748829,3.398269,0.890426,0.113172,0.750459,3.450413,0.951041,0.028874,0.743202,3.32724,0.934205,-0.255649,-0.094787,0.042373,0.709733,0.38539,3.388056,0.000117,0.724409,0.385387,3.454846,0.969653,0.764774,0.385265,3.352059,0.964987,0.640017,0.385518,3.357262,0.981647,1.746373,4.455335,-0.33447,0.357893,0.779162,0.295891,0.000503,0.410292,0.783023,0.204893,0.896184,0.307469,0.779941,0.36915,0.867083,0.438494,0.779575,0.353357,0.940481,0.359963,0.771144,0.315194,0.867271,0.273248,0.782131,0.236859,0,0.275171,0.781439,0.229742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.357477,0.766812,0.274381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724308,0.385387,3.454914,0.764832,0.385265,3.351931,0.64006,0.385518,3.357322,0.029618,0.748858,3.398496,0.113364,0.75045,3.450375,0.029056,0.743181,3.32705,0.410172,0.78306,0.204497,0.30694,0.779988,0.369152,0.438674,0.779525,0.353504,0.360432,0.771109,0.315441
1062,10.62,1.671782,4.447254,-0.286495,0.358325,0.77911,0.297792,3.391998,0.000282,0.030037,0.748778,3.398301,0.898203,0.113229,0.750421,3.450424,0.954125,0.028903,0.743185,3.327268,0.938199,-0.250843,-0.087804,0.038301,0.709754,0.385378,3.388085,0.000098,0.724437,0.385368,3.454875,0.973016,0.76479,0.385252,3.352082,0.969789,0.640034,0.385514,3.3573,0.982591,1.671782,4.447254,-0.286495,0.358325,0.77911,0.297792,0.00048,0.410735,0.782901,0.206798,0.9211,0.307888,0.779937,0.371042,0.869252,0.438915,0.77966,0.355272,0.981599,0.360398,0.771116,0.317106,0.851865,0.273687,0.781934,0.238743,0,0.275647,0.781343,0.231751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.357901,0.76664,0.276472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724348,0.385368,3.454935,0.764832,0.385252,3.351969,0.64008,0.385514,3.357352,0.029691,0.748805,3.398514,0.11341,0.750414,3.450393,0.029068,0.743166,3.327085,0.410671,0.78291,0.20649,0.307371,0.779946,0.371119,0.438952,0.779596,0.355274,0.360942,0.771162,0.317336
1063,10.63,1.647147,4.393389,-0.302969,0.358717,0.77918,0.299688,3.391956,0.000283,0.030002,0.748829,3.398253,0.898203,0.113187,0.750456,3.450389,0.954125,0.028876,0.743179,3.327225,0.938199,-0.250525,-0.097677,0.039847,0.709737,0.385395,3.388062,0.000114,0.724409,0.385385,3.454853,0.973016,0.764779,0.38527,3.352067,0.969789,0.640022,0.385529,3.357265,0.982591,1.647147,4.393389,-0.302969,0.358717,0.77918,0.299688,0.000483,0.411214,0.782913,0.208741,0.9211,0.308213,0.780055,0.37289,0.869252,0.439254,0.77973,0.357242,0.981599,0.36077,0.771194,0.319007,0.851865,0.274135,0.782004,0.240559,0,0.275853,0.781482,0.233722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358199,0.766884,0.278044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724303,0.385385,3.454911,0.764829,0.38527,3.351943,0.640079,0.385529,3.357331,0.029621,0.748859,3.398483,0.113375,0.750446,3.45034,0.029069,0.743158,3.327045,0.411121,0.782914,0.208457,0.307639,0.780062,0.372989,0.43941,0.779673,0.357304,0.361281,0.771244,0.319131
1064,10.64,1.622119,4.386847,-0.287857,0.359109,0.77908,0.30171,3.391996,0.000296,0.030044,0.748777,3.398304,0.888574,0.113246,0.750423,3.450412,0.951307,0.028897,0.743168,3.327273,0.933835,-0.251458,-0.091852,0.086053,0.709743,0.385347,3.388084,0.000113,0.724423,0.38535,3.454874,0.969766,0.764782,0.385266,3.352084,0.966552,0.640025,0.385425,3.357294,0.978235,1.622119,4.386847,-0.287857,0.359109,0.77908,0.30171,0.000513,0.411616,0.782789,0.210768,0.925234,0.308595,0.779973,0.374906,0.854498,0.439639,0.779676,0.359273,0.955722,0.361161,0.771103,0.321033,0.867945,0.274533,0.781858,0.242569,0,0.276286,0.781348,0.235723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358723,0.766479,0.279699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724333,0.38535,3.454946,0.764845,0.385266,3.351963,0.640052,0.385425,3.357344,0.029688,0.748805,3.398516,0.113437,0.750415,3.450389,0.029062,0.743148,3.327084,0.411519,0.782792,0.210472,0.308008,0.779986,0.37503,0.439728,0.779612,0.359322,0.361755,0.771151,0.321155
1065,10.65,1.687696,4.498043,-0.236249,0.359314,0.779198,0.303644,3.391963,0.000294,0.030004,0.748824,3.398263,0.896254,0.113194,0.750442,3.450391,0.951815,0.028872,0.743201,3.327234,0.937168,-0.254875,-0.10354,0.032399,0.709738,0.3854,3.388066,0.000115,0.724404,0.385393,3.454859,0.971366,0.764784,0.385266,3.352077,0.965761,0.640027,0.385541,3.357262,0.985968,1.687696,4.498043,-0.236249,0.359314,0.779198,0.303644,0.000516,0.411643,0.783068,0.212606,0.922208,0.30894,0.779954,0.376938,0.849928,0.439954,0.779801,0.361054,0.969899,0.361411,0.7712,0.322953,0.847972,0.274623,0.781967,0.244669,0,0.276566,0.781584,0.23756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.358966,0.766825,0.281509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724298,0.385393,3.45491,0.764828,0.385266,3.351959,0.640088,0.385541,3.357329,0.029614,0.748855,3.398498,0.113389,0.750432,3.450345,0.029067,0.74318,3.327046,0.411587,0.783112,0.212247,0.308452,0.780024,0.377054,0.439889,0.77975,0.361074,0.36202,0.771139,0.323176
1066,10.66,1.590309,4.395201,-0.284638,0.359738,0.779141,0.305639,3.391995,0.000295,0.030056,0.748777,3.3983,0.885952,0.113252,0.750409,3.450417,0.949787,0.028916,0.743174,3.327268,0.932153,-0.238467,-0.092029,0.036694,0.70976,0.385378,3.388091,0.000114,0.724439,0.385353,3.454881,0.970769,0.764799,0.385258,3.352092,0.968361,0.640042,0.385523,3.357301,0.97713,1.590309,4.395201,-0.284638,0.359738,0.779141,0.305639,0.000468,0.412231,0.782804,0.214687,0.908431,0.309234,0.780072,0.378841,0.873521,0.440276,0.779774,0.36319,0.978731,0.361794,0.771176,0.324966,0.837335,0.275154,0.781882,0.246509,0,0.277068,0.781457,0.2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359612,0.7665,0.283685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724337,0.385353,3.454942,0.76484,0.385258,3.351969,0.640103,0.385522,3.357363,0.029707,0.748804,3.398516,0.113439,0.750402,3.450393,0.029078,0.743154,3.327075,0.412216,0.782809,0.214401,0.308726,0.780074,0.378963,0.440314,0.779716,0.363146,0.36228,0.771227,0.325174
1067,10.67,1.646512,4.377077,-0.372083,0.360042,0.779311,0.307596,3.391962,0.000283,0.030009,0.748826,3.398261,0.888461,0.113197,0.750452,3.450393,0.950921,0.028881,0.743197,3.327232,0.934077,-0.253338,-0.099053,0.035953,0.709736,0.385401,3.388061,0.000109,0.724407,0.385393,3.454853,0.9703,0.764779,0.385271,3.352068,0.966754,0.640023,0.385539,3.357262,0.980442,1.646512,4.377077,-0.372083,0.360042,0.779311,0.307596,0.000469,0.412566,0.782972,0.216662,0.91799,0.309521,0.780256,0.380786,0.868562,0.440566,0.779771,0.36517,0.953202,0.362081,0.771325,0.326917,0.883315,0.275479,0.782232,0.248446,0,0.277313,0.781584,0.241585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359374,0.766749,0.284998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724307,0.385394,3.454918,0.764827,0.385271,3.351944,0.640074,0.385539,3.357321,0.029626,0.748856,3.398488,0.113387,0.750443,3.450345,0.029074,0.743176,3.327053,0.412489,0.78296,0.216344,0.309009,0.78024,0.380906,0.440705,0.779713,0.365282,0.362531,0.771412,0.327004
1068,10.68,1.62114,4.402161,-0.310457,0.360408,0.779269,0.309627,3.391998,0.000294,0.030039,0.748797,3.398297,0.892055,0.113227,0.750416,3.450428,0.950899,0.02891,0.743171,3.327267,0.935484,-0.259384,-0.090961,0.070909,0.709739,0.385345,3.388093,0.000114,0.724419,0.385354,3.454883,0.971985,0.764777,0.385245,3.352093,0.966365,0.640021,0.385437,3.357305,0.984713,1.62114,4.402161,-0.310457,0.360408,0.779269,0.309627,0.00047,0.412891,0.782954,0.21867,0.91477,0.309915,0.780185,0.382837,0.879881,0.440954,0.779837,0.367168,0.982272,0.362463,0.771293,0.32895,0.874396,0.275817,0.782077,0.25051,0,0.277693,0.781497,0.243613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359892,0.766634,0.286942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.724327,0.385354,3.454947,0.764842,0.385245,3.351975,0.640048,0.385437,3.357359,0.029668,0.748826,3.398516,0.113421,0.750408,3.450395,0.029087,0.743151,3.327081,0.412879,0.782947,0.21833,0.30945,0.780161,0.382953,0.440987,0.779774,0.367178,0.362908,0.771386,0.329165
